Cartel Vertical,Anonymized Client ID,Anonymized Sub Org ID,Org Created,Anonymized User ID,Anonymized Event ID,Event Created,Has Location,Last Chat Response Date,Admin First Response Date,First Chat Response Date,Eventcategory (group),Number of Records,adminchats,Adminflag,Anonymous,averagelen,chatcount,Event Text,Eventcategory,eventid (Custom SQL Query),Testflag,userchats,chat_count,,,,
HigherEd,116-83-108-77-97-67-105-103-97-77-110-,116-83-108-77-97-67-105-103-97-77-110-,10/12/2017 18:10,1832957,807575,1/16/2018 14:43,TRUE,1/16/2018 15:23,,1/16/2018 15:20,Suspicious Activity,1,0,0,1,44,5,"My classmate was extremely disrespectful towards the teacher and made the entire class super uncomfortable by pacing the classroom and crying and screaming and shouting. Yelling at the teacher, etc. please go check it out!!! Dante room ###",Suspicious Activity,807675,0,0,5,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-00-32-45-116-85-00-83-32-32-,4/3/2014 18:30,1904970,807927,1/16/2018 18:17,TRUE,1/16/2018 18:24,,1/16/2018 18:19,Harassment / Abuse,1,0,0,1,50.2,5,"This is most likely an overreaction, but there is a guy and a girl talking outside the [LOC] entrance (main entrance) to [ACRONYM] on the downtown campus. The guy looks very tense and possibly upset or angry and the girl does not look like she wants to be there at all, avoiding eye contact with him and I didn't hear her say anything to him. The guy is tall, probably #'#"", [QUANTITY], dark hair, white shirt, holding a gallon jug of water. Girl is much shorter, white shirt, dark hair as well",Harassment / Abuse,808027,0,0,5,,,,
HigherEd,32-87-105-105-114-32-115-101-101-105-116-,32-87-105-105-114-32-115-101-101-105-116-,9/27/2013 14:48,1905089,808000,1/16/2018 19:08,TRUE,1/16/2018 20:24,,1/16/2018 19:33,Harassment / Abuse,1,0,0,1,56,7,"[ORG] elevator, a ginger male with a longish beard grabbed onto me and touched me without asking",Harassment / Abuse,808100,0,0,7,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,1905265,808095,1/16/2018 20:07,TRUE,1/17/2018 9:45,,1/16/2018 20:27,Emergency Message,1,0,0,1,76.71428571,7,I live in [DATE]. Since my suite mates and i have gotten back from [DATE] break we have noticed that every time we walk into the dorm I️t heavily smells like weed. We do not know I️f I️t coming from above or below us. But we feel I️t necessary to report the situation since I️t is getting worse [DATE]. Thank you,Emergency Message,808195,0,0,7,,,,
HigherEd,101-69-32-110-32-99-115-110-97-110-116-,101-69-32-110-32-99-115-110-97-110-116-,5/29/2015 17:31,1083466,808122,1/16/2018 20:25,TRUE,1/16/2018 20:28,,1/16/2018 20:25,Drugs/Alcohol,1,0,0,1,55.71428571,7,There is underage drinking on the #nd floor of [NORP]. They're being really loud and they stole furniture from the study room.,Drugs/Alcohol,808222,0,0,7,,,,
HigherEd,101-69-32-110-32-99-115-110-97-110-116-,101-69-32-110-32-99-115-110-97-110-116-,5/29/2015 17:31,1083466,808162,1/16/2018 20:53,TRUE,1/16/2018 20:56,,1/16/2018 20:54,Drugs/Alcohol,1,0,0,1,58,5,They are underage drinking and they are smoking pot on the second floor of new [ORG]. They stole property and they are fighting it sounds like they are busting things. They are being really loud.,Drugs/Alcohol,808262,0,0,5,,,,
HigherEd,101-85-109-115-105-32-105-104-110-115-118-,101-85-109-115-105-32-105-104-110-115-118-,6/4/2015 14:58,1903111,808512,1/17/2018 0:23,TRUE,1/17/2018 10:27,,1/17/2018 0:25,Emergency Message,1,0,0,0,37.29411765,17,hi there- both my neighbor and I have no heat and the stovetop is not working while the lights and [GPE] do work. I have reported outage with [GPE] gas and light but I am starting to panic given the cold weather - what other emergency University contacts should I be contacting?,Emergency Message,808612,0,0,17,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,582566,809778,1/17/2018 15:31,TRUE,1/17/2018 15:38,,1/17/2018 15:31,Suspicious Activity,1,0,0,0,38.8,5,"One of the first floor glass balcony doors on [FAC] (side of [FAC]) is open. I didn't notice anyone go in, but I've never seen it open before.",Suspicious Activity,809878,0,0,5,,,,
HigherEd,110-83-00-101-32-00-119-00-101-101-97-,110-83-00-101-00-00-119-00-101-101-97-,6/8/2016 16:19,315462,809876,1/17/2018 16:37,TRUE,1/17/2018 16:58,,1/17/2018 16:41,Mental Health,1,0,0,1,34,5,"[PERSON] in [FAC] room ### posted something on her [ORG] story that sounded suicidal. It said something like ""now I just have to wait. It was a good run. I don't even care."" And it was just a photo of her legs laying in bed. And then posted something a little after saying something like ""I regret everything holy shit"". I am in class so can't do anything but I know her friend told me she has struggled with this in the past.",Mental Health,809976,0,0,5,,,,
HigherEd,116-83-108-77-97-67-105-103-97-77-110-,116-83-108-77-97-67-105-103-97-77-110-,10/12/2017 18:10,1897548,809938,1/17/2018 17:17,TRUE,1/17/2018 17:25,,1/17/2018 17:21,Drugs/Alcohol,1,0,0,1,44.75,4,Smell of weed; [GPE] A room ###B,Drugs/Alcohol,810038,0,0,4,,,,
HigherEd,116-83-111-77-105-115-105-108-97-77-110-,116-83-111-77-105-115-105-108-97-77-110-,2/23/2014 18:05,1907438,810335,1/17/2018 21:40,TRUE,1/17/2018 22:05,,1/17/2018 21:41,Suspicious Activity,1,0,0,1,94.83333333,6,Along new res there are footprints in the snow that lead right to my window which is right above my bed. These footprints go along all the windows on the new res side facing fanny [PERSON]. Last night I'm pretty sure I saw someone out there with a flashlight and when I looked out the window they turned it off. I keep my shades down I keep my shades down but it was still pretty unsettling.,Suspicious Activity,810435,0,0,6,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,461014,810405,1/17/2018 22:25,FALSE,1/17/2018 22:28,,1/17/2018 22:25,Drugs/Alcohol,1,0,0,1,49.75,4,### smells of weed.,Drugs/Alcohol,810505,0,0,4,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,338749,810447,1/17/2018 22:49,TRUE,1/17/2018 23:50,,1/17/2018 22:53,Drugs/Alcohol,1,0,0,1,81,6,Kappa sig has alchcol,Drugs/Alcohol,810547,0,0,6,,,,
HigherEd,105-77-103-68-97-108-97-00-105-68-109-,87-77-00-108-102-00-67-00-68-108-32-,8/5/2016 19:10,971108,811748,1/18/2018 14:51,TRUE,1/18/2018 14:55,,1/18/2018 14:52,Suspicious Activity,1,0,0,1,59,5,"[DATE] someone leaves these cards on people cars, and then i see them littering the sidewalk and the garage floor. The services they are offering are against school policies to begin with, but they're also contributing harm to the school and general environment.",Suspicious Activity,811848,0,0,5,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,1835400,812059,1/18/2018 18:14,TRUE,1/18/2018 18:17,,1/18/2018 18:15,Suspicious Activity,1,0,0,1,69,6,Someone's asking students for money in front of [ORG] and [ORG] buildings,Suspicious Activity,812159,0,0,6,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-00-32-45-116-85-00-83-32-32-,4/3/2014 18:30,1908599,812173,1/18/2018 19:33,FALSE,1/18/2018 20:15,,1/18/2018 19:34,Harassment / Abuse,1,0,0,1,73.6,5,My wife was reading at the Nobel library in a single room this afternoon. A black guy stormed into her room and grabbed her hand . She was on the #nd floor. She is really scared and shocked by this incident. That guy was laughing while in her room. He has curly hair and was wearing a hoody. She couldn't give any other information regarding his appearance. Please kindly look into it. Thank you.,Harassment / Abuse,812273,0,0,5,,,,
HigherEd,101-80-00-100-105-00-112-00-101-100-112-,101-80-114-100-105-105-112-105-101-100-112-,12/8/2014 23:59,1908670,812332,1/18/2018 21:12,TRUE,1/19/2018 1:03,,1/18/2018 21:13,Drugs/Alcohol,1,0,0,1,100.8,5,[PERSON] smoking weed on campus,Drugs/Alcohol,812432,0,0,5,,,,
HigherEd,101-85-114-115-105-32-105-102-110-115-118-,101-85-114-115-105-32-105-102-110-115-118-,3/22/2015 22:41,1662237,812661,1/19/2018 0:56,TRUE,1/19/2018 1:06,,1/19/2018 0:59,Suspicious Activity,1,0,0,1,85.5,6,My roommates and I are all in bed and we heard weird noises coming from downstairs of the apartment. We waited a few minutes and then looked out the window once we heard the noises stop and it looked like a male figure dressed in black that walked straight to the parking lot of #s and blinky.,Suspicious Activity,812761,0,0,6,,,,
HigherEd,00-83-00-00-00-00-65-00-67-00-68-,32-83-00-97-118-00-65-00-67-97-68-,9/12/2013 20:32,600506,813171,1/19/2018 8:32,FALSE,1/19/2018 9:01,,1/19/2018 8:33,Emergency Message,1,0,0,0,57,4,car merged into hive red btween mlk and montgomory on oglethorpe,Emergency Message,813271,0,0,4,,,,
HigherEd,101-85-105-115-105-32-105-111-110-115-118-,101-85-105-115-105-32-105-111-110-115-118-,4/3/2014 18:41,1658465,813659,1/19/2018 13:36,TRUE,1/19/2018 13:49,,1/19/2018 13:38,Drugs/Alcohol,1,0,0,1,59.2,5,Construction workers smoking on campus at [ORG] ###,Drugs/Alcohol,813759,0,0,5,,,,
HigherEd,101-85-105-115-105-32-105-111-110-115-118-,101-85-105-115-105-32-105-111-110-115-118-,4/3/2014 18:41,589200,813669,1/19/2018 13:43,TRUE,1/19/2018 13:56,,1/19/2018 13:45,Drugs/Alcohol,1,0,0,1,59,5,Near the orange trees by the dome,Drugs/Alcohol,813769,0,0,5,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,1021664,813742,1/19/2018 14:23,TRUE,1/19/2018 15:13,,1/19/2018 14:23,Theft / Lost Item,1,0,0,0,30.25,12,Se me extravió mi tarjeta de residencias,Theft / Lost Item,813842,0,0,12,,,,
HigherEd,80-85-00-109-98-00-67-00-78-109-32-,80-85-00-109-98-00-67-00-78-109-32-,7/6/2016 23:22,373378,813757,1/19/2018 14:29,TRUE,1/19/2018 14:58,,1/19/2018 14:31,Drugs/Alcohol,1,0,0,1,24.5,6,I smell weed on the second floor and someone told me the smoke is coming out of the window. Not sure which room,Drugs/Alcohol,813857,0,0,6,,,,
HigherEd,97-69-108-101-116-32-105-101-108-101-122-,97-69-108-101-116-32-105-101-108-101-122-,5/17/2015 22:14,852845,814444,1/19/2018 21:17,TRUE,1/19/2018 21:32,,1/19/2018 21:18,Drugs/Alcohol,1,0,0,1,36.2,5,Underage drinking in [PERSON] room in Ober,Drugs/Alcohol,814544,0,0,5,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,1909703,814668,1/19/2018 23:58,TRUE,1/20/2018 0:11,,1/20/2018 0:01,Drugs/Alcohol,1,0,0,1,59,4,### centennial #,Drugs/Alcohol,814768,0,0,4,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,338749,814750,1/20/2018 0:47,TRUE,1/20/2018 1:02,,1/20/2018 0:49,Drugs/Alcohol,1,0,0,1,61.6,5,Kappa sig has drugs,Drugs/Alcohol,814850,0,0,5,,,,
HigherEd,110-83-00-101-32-00-119-00-101-101-97-,110-83-00-101-00-00-119-00-101-101-97-,6/8/2016 16:19,584780,814769,1/20/2018 1:00,TRUE,1/20/2018 1:07,,1/20/2018 1:01,Emergency Message,1,0,0,0,38.57142857,7,Not sure if emergency or not but didn't want to call just in case they got mad if they heard me but someone just smashed something in [PERSON] after slamming around.,Emergency Message,814869,0,0,7,,,,
HigherEd,104-87-105-111-112-101-110-121-105-111-116-,104-87-105-111-112-101-110-121-105-111-116-,5/10/2013 10:54,1909732,814780,1/20/2018 1:08,TRUE,1/20/2018 1:18,,1/20/2018 1:09,Emergency Message,1,0,0,1,35.5,20,"Hey [PERSON] police, I hear loud banging noises upstairs everyday and its always during night time and even after midnight and afternoon and it gets louder ! And I feel its very strange and really scary. Hope you can go check on this room. I'm living in courtyard [ACRONYM] ! This person is upstairs above me so I guess is [ACRONYM] Thank you!",Emergency Message,814880,0,0,20,,,,
HigherEd,32-87-105-105-114-32-115-101-101-105-116-,32-87-105-105-114-32-115-101-101-105-116-,9/27/2013 14:48,629759,814847,1/20/2018 2:07,TRUE,1/20/2018 2:22,,1/20/2018 2:07,Emergency Message,1,0,0,1,34.71428571,21,Couple outside having a verbal and physical fight,Emergency Message,814947,0,0,21,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,828496,814875,1/20/2018 2:27,TRUE,1/20/2018 11:47,,1/20/2018 2:28,Drugs/Alcohol,1,0,0,1,24,7,Room ### in mont is being loud and drinking in the hall and disrupting everyone,Drugs/Alcohol,814975,0,0,7,,,,
HigherEd,116-83-111-77-105-115-105-108-97-77-110-,116-83-111-77-105-115-105-108-97-77-110-,2/23/2014 18:05,1620148,814952,1/20/2018 3:39,TRUE,1/20/2018 3:43,,1/20/2018 3:40,Suspicious Activity,1,0,0,0,54.6,5,"Hi, it might be nothing but the door to my bedroom was just opened i was hearing noises in the house, im in [ORG] and im freaking out because of the recent break ins could someone please come by. Im still in my room becasue im not sure what to do",Suspicious Activity,815052,0,0,5,,,,
HigherEd,32-87-101-111-114-110-107-115-97-111-101-,32-87-101-111-114-110-107-115-97-111-101-,8/7/2014 19:46,129700,815288,1/20/2018 8:24,TRUE,1/20/2018 8:28,,1/20/2018 8:26,Emergency Message,1,0,0,0,36.75,4,What is status on armed person on campus,Emergency Message,815388,0,0,4,,,,
HigherEd,101-80-00-100-105-00-112-00-101-100-112-,101-80-114-100-105-105-112-105-101-100-112-,12/8/2014 23:59,1909641,815871,1/20/2018 14:44,TRUE,1/20/2018 14:52,,1/20/2018 14:45,Theft / Lost Item,1,0,0,0,88.375,8,"I lost my [ACRONYM] card last night around #:## between the cafe and my dorm, I retraced my steps immediately but couldn't find it anywhere.",Theft / Lost Item,815971,0,0,8,,,,
HigherEd,101-75-110-97-119-101-110-118-101-97-110-,101-75-110-97-119-101-110-118-101-97-110-,9/1/2015 12:38,848397,816104,1/20/2018 17:08,TRUE,1/20/2018 17:13,,1/20/2018 17:11,Drugs/Alcohol,1,0,0,1,46.75,4,"there is a guy on the [GPE] campus near courtyard apartments building ####, smoking weed out in the open. He is walking towards the parking lot, and is wearing a black hat with a black shirt on.",Drugs/Alcohol,816204,0,0,4,,,,
HigherEd,116-87-97-110-45-32-110-101-105-110-115-,116-87-97-110-45-32-110-101-105-110-115-,10/31/2013 17:38,724348,816295,1/20/2018 19:18,TRUE,1/20/2018 20:20,,1/20/2018 19:19,Emergency Message,1,0,0,1,44.5,6,[ORG] room ### constantly smells like [GPE].,Emergency Message,816395,0,0,6,,,,
HigherEd,111-67-105-45-78-32-114-101-97-45-115-,111-67-105-45-78-32-114-101-97-45-115-,5/15/2015 17:52,1612322,816617,1/20/2018 22:24,TRUE,1/20/2018 22:45,,1/20/2018 22:25,Drugs/Alcohol,1,0,0,1,36.25,4,There is something that resembles the smell of [GPE] coming from heritage room ### west,Drugs/Alcohol,816717,0,0,4,,,,
HigherEd,65-83-00-110-97-32-67-00-74-110-32-,65-83-00-110-97-00-67-00-74-110-32-,6/17/2015 18:39,1910575,816770,1/21/2018 0:00,TRUE,1/21/2018 8:38,,1/21/2018 0:28,Drugs/Alcohol,1,0,0,1,86.6,5,[ORG] smells like weed again. it is like #th time that this happened in [DATE]. could you come up and check on it please?,Drugs/Alcohol,816870,0,0,5,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,814767,817973,1/21/2018 15:55,TRUE,1/21/2018 15:57,,1/21/2018 15:56,Drugs/Alcohol,1,0,0,1,10.75,4,[PERSON] on the second floor of [ORG] hall had alcohol in her dorm and tried to get friends to drink and posted the videos on her snapchat. Her account is jessicahharris.,Drugs/Alcohol,818073,0,0,4,,,,
HigherEd,101-85-110-115-105-32-105-104-110-115-118-,101-85-110-115-105-32-105-104-110-115-118-,2/13/2015 19:37,1911022,818078,1/21/2018 17:03,TRUE,1/21/2018 17:12,,1/21/2018 17:04,Theft / Lost Item,1,0,0,0,48.38461539,13,I live in [GPE] and someone stole my laundry card (which had $## on it) out of my laundry bag that was on top of the washer I was using. What can I do to get the card back? Is there anyway to view the video from the cameras in the laundry room?,Theft / Lost Item,818178,0,0,13,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,151044,818093,1/21/2018 17:13,TRUE,1/21/2018 17:25,,1/21/2018 17:13,Mental Health,1,0,0,1,47.36363636,11,[PERSON] in [DATE] [ORG] is suicidal. He has expressed thoughts of suicide in the past. He said he attempted to commit suicide [DATE]. He said he tried to jump from [PERSON].,Mental Health,818193,0,0,11,,,,
HigherEd,103-71-32-97-32-101-111-110-101-97-114-,103-71-32-97-32-101-111-110-101-97-114-,6/4/2016 15:48,686147,818240,1/21/2018 19:06,TRUE,1/21/2018 19:38,,1/21/2018 19:07,Emergency Message,1,0,0,0,82.17647059,17,"Hello, I have found # little kittens out here near centennial place on the path to the library and I don't want to just leave them. so what should I do. they are kind of skittish",Emergency Message,818340,0,0,17,,,,
HigherEd,97-70-121-32-85-115-114-00-117-32-109-,97-70-121-32-85-115-114-00-117-32-109-,8/14/2013 22:59,590093,818362,1/21/2018 20:43,TRUE,1/21/2018 20:47,,1/21/2018 20:45,Drugs/Alcohol,1,0,0,1,45.75,4,I believe that [PERSON] has been smoking a large amount of weed. Walking by his room often smells and he often smells even in class. It's very hard to be around someone who constantly uses and has been in trouble constantly.,Drugs/Alcohol,818462,0,0,4,,,,
HigherEd,101-77-118-115-118-85-108-114-105-115-108-,101-77-118-115-118-85-108-114-105-115-108-,2/17/2015 0:46,847335,818502,1/21/2018 22:27,TRUE,1/21/2018 22:33,,1/21/2018 22:28,Drugs/Alcohol,1,0,0,1,32.75,4,"There is a kid named avery stoker who is highly intoxicated. I saw him being escorted from the anchor, headed towards the dorms.",Drugs/Alcohol,818602,0,0,4,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,11/12/2014 22:51,875163,818590,1/21/2018 23:28,TRUE,1/21/2018 23:38,,1/21/2018 23:29,Drugs/Alcohol,1,0,0,0,75.88888889,9,there are # boys in the hallway i live in and they have been smoking weed [QUANTITY] since we have gotten back from [DATE] break and i've been trying to not let it bother me but i'm very annoyed with it now as the smell of it makes me want to throw up but i'm really scared to even send this because i'm afraid they will know it was me and there big boys and i'm just a small girl but literally every night i come back the hallway is just reeking the smell of [GPE] and eventually starts seeping into my room.and i don't want my [ACRONYM] to know i sent this either plz,Drugs/Alcohol,818690,0,0,9,,,,
HigherEd,68-79-118-109-105-85-100-114-108-109-32-,68-79-118-109-105-85-100-114-108-109-32-,8/11/2014 13:09,1910186,819825,1/22/2018 16:20,FALSE,1/22/2018 16:28,,1/22/2018 16:21,Drugs/Alcohol,1,0,0,1,80.85714286,7,[PERSON] (the football player) and his friend drake smokes weed and was hanging around people who have unmarked guns he may be connected to robberies around [ORG] area,Drugs/Alcohol,819925,0,0,7,,,,
HigherEd,101-85-108-115-105-32-105-105-110-115-118-,101-85-108-115-105-32-105-105-110-115-118-,12/2/2013 17:21,1912301,819937,1/22/2018 17:33,TRUE,1/22/2018 17:43,,1/22/2018 17:34,Suspicious Activity,1,0,0,1,63.25,4,Middle aged man with black boots and holding a beanie hat is loitering in the ##th floor of [ORG]. Staring at female students for long periods of time with his hand down his pants.,Suspicious Activity,820037,0,0,4,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,626724,819955,1/22/2018 17:46,TRUE,1/22/2018 17:56,,1/22/2018 17:48,Suspicious Activity,1,0,0,0,82.375,8,"Hi, I am reporting this because it has happened # times within [DATE]. I am not sure if the incidents are related but they seem highly suspicious. # times I have been approached by college aged men while on my way to class, all # times in the same place (outside of leavey library near the bushes as you turn to walk towards the village). They have all used different excuses to stop me, then pretending to be hitting on me. What was weird was that they tried to suggest we go somewhere private or “hang out�?or give me their number. They were all different people but the excuses they have gave we're quite similar and since they were all in the same place I thought they may be related. Again, I'm not sure. I just wanted to make sure this stops happening because it seems like more than the guys trying to hit on girls. They seem to be trying to trick people into doing something. I felt very uncomfortable and unsafe.",Suspicious Activity,820055,0,0,8,,,,
